"";"sk_id";"clean_comments"
"819";1000818;"Ik heb vandaag school maar heb maar 1 uur les omdat alle docenten ziek zijn totaal onzinnig dus om de scholen door te laten gaan in mijn klas is overigens de helft ziek."
"820";1000819;""
"821";1000820;""
"822";1000821;"En rutte houd jij nog wel 1 5 meter"
"823";1000822;""
"824";1000823;"Geen evenementen met meer dan 100 mensen maar je mag wel naar een school met 500 tot 1000 mensen"
"825";1000824;"1.5 meter toch lol "
"826";1000825;""
"827";1000826;""
"828";1000827;"Poar neemn doodt alle virussen binnen een radius van 10 km."
"829";1000828;""
"830";1000829;""
"831";1000830;""
"832";1000831;""
"833";1000832;"Zag je ook die 1 5 meter afstand En zonder mondkapjes zal vast heeeeel erg zijn dat virus en straks MOETEN wij een spuitje krijgen met nano technologie Je zal zien dat eerst de kinderen een spuitje krijgen"
"834";1000833;"Elk kind die dit leest: We gaan gwn niet naar school klaar ermee :3 "
"835";1000834;""
"836";1000835;""
"837";1000836;""
"838";1000837;""
"839";1000838;"Paar weken geleden werd er vanuit onze blinde overheid gezegd dat de kans super klein was dat het hierheen zou komen. 20 doden and counting. Lekker bezig pik markrutte "
"840";1000839;""
"841";1000840;""
"842";1000841;"Het Corona virus verspreid zich al voordat de symptomen zichtbaar zijn... https://youtu.be/0jAWPcyPFQc Dit kabinet dient veel daadkrachtiger te werk te gaan. Gooi alles dicht en wel nu Herkenning van de patiënt.. De patiënt is dus de eerste 14 dagen niet te herkennen. In al die tijd heeft de drager zonder het te weten virus verspreiding veroorzaakt. Niet pas met klachten als neusverkoudheid en ziek voelen thuis blijven. Grenzen dicht scholen dicht."
"843";1000842;""
"844";1000843;""
"845";1000844;""
"846";1000845;""
"847";1000846;""
"848";1000847;""
"849";1000848;""
"850";1000849;""
"851";1000850;""
"852";1000851;""
"853";1000852;""
"854";1000853;""
"855";1000854;""
"856";1000855;""
"857";1000856;"Hier in NL economie is belangrijker dan mensenlevens. Je zag zelf klm huilen omdat trump voor 30 dagen geen vluchten naar vs mogen. Ze missen geld. Fuck Rutte. Ze gaan pas meer doen als er genoeg mensen overlijden."
"858";1000857;""
"859";1000858;""
"860";1000859;""
"861";1000860;""
"862";1000861;""
"863";1000862;""
"864";1000863;"Rip mijn evenement waar ik weken op gewacht heb 1304 HSL 2454 BSH"
"865";1000864;""
"866";1000865;""
"867";1000866;""
"868";1000867;""
"869";1000868;""
"870";1000869;""
"871";1000870;""
"872";1000871;""
"873";1000872;""
"874";1000873;""
"875";1000874;"We hebben nu wel 3 weken vrij"
"876";1000875;""
"877";1000876;""
"878";1000877;""
"879";1000878;""
"880";1000879;""
"881";1000880;""
"882";1000881;""
"883";1000882;""
"884";1000883;""
"885";1000884;""
"886";1000885;""
"887";1000886;"Verdomme ik stem volgende x FVD of PVV die wel aan ons burgers denken maar schijnheilig door gesponsorde media worden gedemoniseerd . Wil ook meteen een nexit 90 procent van regelgeving wordt toch bepaald in de eu dus eerste kamer allemaal poppenkast."
"888";1000887;""
"889";1000888;""
"890";1000889;""
"891";1000890;""
"892";1000891;""
"893";1000892;""
"894";1000893;""
"895";1000894;""
"896";1000895;"Ey maar de scholen gaan toch wel over 2 week dicht ofz want vorige week waren er nog maar 33 gevallen en nu fk"
"897";1000896;""
"898";1000897;"Ik studeer aan de RUG in Groningen en daar worden de deuren gesloten tot 10 april dus geen colleges en tentamens meer. Hoop dat dit ook straks voor de rest van alle scholen geldt want de maatregelen van het kabinet/RIVM slaan natuurlijk weer nergens op..."
"899";1000898;""
"900";1000899;""
"901";1000900;""
"902";1000901;"strengthen immunity vitamins A D E K2MK7 echinacea licorice./ sodium ascorbate intravenously 80 grams "
"903";1000902;""
"904";1000903;""
"905";1000904;""
"906";1000905;""
"907";1000906;""
"908";1000907;""
"909";1000908;""
"910";1000909;""
"911";1000910;""
"912";1000911;""
"913";1000912;""
"914";1000913;"sluit de scholen en geef ons thuisopdrachten zodat de 4e/5e jaars wel een papiertje hebben "
"915";1000914;""
"916";1000915;""
"917";1000916;""
"918";1000917;""
"919";1000918;"Moeten de heren niet wat meer uit elkaar is wel kantje boord 90cm "
"920";1000919;""
"921";1000920;""
"922";1000921;""
"923";1000922;""
"924";1000923;""
"925";1000924;""
"926";1000925;""
"927";1000926;""
"928";1000927;""
"929";1000928;""
"930";1000929;"Super onverantwoordelijk veel te laat ingegrepen en na 2 weken strenge maatregelen willen ze versoepelen. Super onverantwoordelijk wat moet je nou geloven. Als er een virus is minimaal na 28 april 2 weken verlengen. Anders gelooft de bevolking niet eens dat er een virus was."
"931";1000930;""
"932";1000931;""
"933";1000932;""
"934";1000933;""
"935";1000934;""
"936";1000935;""
"937";1000936;""
"938";1000937;""
"939";1000938;""
"940";1000939;""
"941";1000940;""
"942";1000941;"De huidige maatregelen zijn NIET genoeg. Volgens nieuw onderzoek zijn wellicht 2/3e a 3/4e van de Corona patiënten besmet door iemand die nog GEEN SYMPTOMEN had. https://amp.theguardian.com/science/2020/mar/12/coronavirus-most-infections-spread-by-people-yet-to-show-symptoms-scientists"
"943";1000942;""
"944";1000943;""
"945";1000944;"https://youtu.be/isCq2CPi7Dk Graag deze video goed bekijken Viroloog Marc Wathelet verteld hier de werkelijkheid over dit virus Heeft de regering gewaarschuwd is niks mee gedaan. "
"946";1000945;""
"947";1000946;""
"948";1000947;""
"949";1000948;""
"950";1000949;""
"951";1000950;""
"952";1000951;""
"953";1000952;""
"954";1000953;"Wanneer Mark Rutte er achter komt dat er meer als 100 kinderen op school zitten "
"955";1000954;""
"956";1000955;""
"957";1000956;""
"958";1000957;""
"959";1000958;""
"960";1000959;""
"961";1000960;"Hamsteren niet nodig Rutte komt bezorgen als er geen levering meer is Problemen met levering Distributie heeft niets te maken met hamsteren als ze 2 leveringen per dag beloven. Het gaat om het inruimen. Maar ja als dadelijk deze jongeren niet komen heeft Rutte een probleem met zijn loze beloftes."
"962";1000961;""
"963";1000962;""
"964";1000963;""
"965";1000964;""
"966";1000965;""
"967";1000966;""
"968";1000967;""
"969";1000968;""
"970";1000969;""
"971";1000970;""
"972";1000971;""
"973";1000972;""
"974";1000973;""
"975";1000974;"Aantal Chinezen 1386.000.000 1 386 Miljard . Chinezen overleden door corona 3200. Dit is een overlijdensratio van 0 .00023 . Dus ja een Farce. RIVM/NOS maken hiervan 23 lijkt wel."
"976";1000975;""
"977";1000976;"Ja lekker man Iedereen in dienst is ziek gemeld en zie profiteren toch van den virus verhaal. De zzpers niks geen werk geen inkomsten 4 weken lang.en komt nog Vibus en zei het is Hun eigen schuld.wat een onzin land is dit.per vandaag ik ga niemand betalen geen belasting geen btw aangifte geen huur geen verzekering Vibus "
"978";1000977;""
"979";1000978;""
"980";1000979;""
"981";1000980;""
"982";1000981;""
"983";1000982;"Zal me niks verbazen als de scholen maandag toch dicht gaat het virus verspreid zich weg snel en het kan elke dag anders zijn. Maar ze moeten NU al ingrijpen Wij hebben 2x zoveel gevallen als België en België zit wel volkomen dicht.... laat ons nu ingrijpen voor het te laat is Luister een keer naar Thierry baudet Deze regering snapt het echt niet "
"984";1000983;"Voor desinfectie gebruik waterstofperoxide 3 :10 druppels 1 tl in 100 ml water en spul je mond en neus. Geen enkel virus bestaat die kan tegen."
"985";1000984;""
"986";1000985;""
"987";1000986;"WE mogen niet meer sporten met 13 jongens maar wel naar school op school zijn veel zieke en bacteriën "
"988";1000987;"er word dus niet getest alleen met ernstige klachten dan ga je 80 niet vinden. achteraf reageren na 2 maanden pffff en wij maar werken. "
"989";1000988;""
"990";1000989;""
"991";1000990;"https://pbs.twimg.com/media/ES25yr6U8AAtgU6.jpg Spaanse griep 1918. In Philadelphia duurde het 2 weken vanaf de 1e besmettingen voordat men maatregelen nam om contact tussen mensen zvm te verminderen. In St.Louis implementeerden ze deze maatregelen na 2 dagen al. Het resulteerde in half zoveel doden als Philadelphia had en een betere verspreiding van ziek wordende mensen zodat meer mensen ziekenhuiszorg konden krijgen. Dus niet alleen strenge maatregelen zijn belangrijk maar ook het zsm invoeren ervan. FYI: in Nederland zitten we al op 2 5 week na de 1e bekende besmetting..."
"992";1000991;"Vandaag hadden wij een traditionele hennashoot dagopname wat een chaos hebben wij meegemaakt zeg Na deze uitspraak een annulering gebeurt hele chaos heel veel telefoontjes binnen hier en daar gemeente belt zaal organisator max 100 man en anders helemaal niet zo veel te vertellen "
"993";1000992;""
"994";1000993;"Ik vind het onzin dat sport word afgelast daar zijn maar 50 tot 100 mensen en alleen maar jonge mensen en hoe veel mensen zitten er ook alweer op school doe dan ook meteen de scholen dicht alsjeblieft "
"995";1000994;"Fijn een persbericht maar het stoort mij dat de heren en de tolk niet op een afstand van 1 5 meter van elkaar staan Echt heel stom. Slecht voorbeeld. "
"996";1000995;""
"997";1000996;""
"998";1000997;""
"999";1000998;""
"1000";1000999;""
"1001";1001000;"Over 3 weken gaat alles dicht. Ook na Rutte zijn toespraakje. "
"1002";1001001;"Uiteindelijk krijgt bijna iedereen het Corona virus te pakken prognose van viroloog is 40 tot 70 wat helemaal niet erg is zo is het al eeuwen gegaan. Al die hysterie slaat nergens op "
"1003";1001002;""
"1004";1001003;""
"1005";1001004;""
"1006";1001005;"Dus zieke kinderen moeten maar thuisblijven De lessen gaan ook gewoon door Als van leerlingen verwacht wordt dat zij 2 weken onderwijs moeten missen terwijl de rest gewoon lekker naar school gaat dan is dat echt onacceptabel. Bijna elke middelbare scholier is in staat om zelf thuis te zijn tijdens de middag die hoeven echt geen babyzittende ouders. En voor alle kinderen die niet thuis kunnen zitten kan de overheid best iets regelen net als in Noorwegen waar oppas beschikbaar is voor kinderen van deze belangrijke werknemers. Dit is gewoon gevaarlijk voor oudere docenten en voor de gezinnen waarin de leerlingen zich bevinden waar kwetsbare mensen tussen kunnen zitten zoals opa s of oma s . We snappen inmiddels dat kinderen weinig last hebben van het virus maar zij kunnen het wel verspreiden. Welke deskundigen worden hier eigenlijk bedoeld Economen Al onze buurlanden hebben hun scholen gesloten. Belgi Duitsland Frankrijk Denemarken Noorwegen Ierland Spanje Oosterrijk Itali etc. Hebben die landen dan geen deskundigen Of zijn wij gewoon veeeel slimmer Gewoon iedereen thuis en digitaal onderwijs. Dan komt er geen individuele achterstand bij leerlingen die symptomen hebben. Veel overzichtelijker en veiliger. En zo niet moeten scholen en docenten geholpen worden met het tegengaan van verspreiding Die kunnen dat ook niet allemaal zelf doen die moeten kinderen lesgeven en hebben geen toegang tot massale schoonheidsmiddelen om de school te reinigen van 300 leerlingen."
"1007";1001006;""
"1008";1001007;"Laten we wachten tot er 10000 besmettingen zijn voordat we de scholen dicht gooien wat een goed idee "
"1009";1001008;""
"1010";1001009;""
"1011";1001010;"Eigenlijk bekend Rutte met zijn huilerige standvastigheid dat hij en zijn OMT en RIVM de deskundige virologen achter de feiten aanliepen tot nog toe. de omstandigheden waren toen nog niet zo ..En dat bij een zo voorspelbare pandemische epidemie met zeer veel recente jurisprudentie...maar deze mannetjes achter de schermen komen met regelrecht foute conclusies en aannames zo is die Jaap al wekenlang foute voorspellingen aan het doen. Tenenkrommend voor weldenkend Nederland eigenlijk schandalig dat er zulke domme mensen op deze relevante posities zitten en dan bedoel ik ook de blijkbaar zeer beperkte Rutte die blind gaat voor slecht advies. nog ergerlijker wordt het wanneer in de diverse media slimmeriken opstaan die meehuilen en beweren dat kinderen immers nauwelijks riciso lopen .. Ze nissen dus bewust of onbewust de prioriteit van het uitsmeren van de piekbelasting op IC-plaatsen. En allemaal met maar 1 belang hun eigen hachje of economische . Schande en een gotspe alweer dat zowel Wilders als ook Kuzu dus hierin een betere afweging weten te maken.niet voor het eerst. In deze situatie handel je JUIST per definitie op VOORHAND om erger dan verwachte scenarios te VOORKOMEN. Ik voorspel hier de totale afgang van VVD en Mark Rutte. Dit is onvergeeflijk dom gevaarlijk achterlijk levensgevaarlijk debiel."
"1012";1001011;""
"1013";1001012;""
"1014";1001013;""
"1015";1001014;""
"1016";1001015;""
"1017";1001016;""
"1018";1001017;""
"1019";1001018;""
"1020";1001019;"Evenementen en alles waar 100 of meer mensen aanwezig zijn kan niet maar scholen waar ruim 100 of meer mensen zijn kan wel ik vind het wat dubbel op en eigenlijk niet kunnen dat het risico bij kinderen aanvaard wordt en bij mensen waar het minder schade bij kan opleveren meteen maatregelen genomen worden..."
"1021";1001020;""
"1022";1001021;""
"1023";1001022;""
"1024";1001023;"Hoe kun je praten over boodschappen opslaan in plaats van de mensen die dood gaan Bedankt meneer Rutten wel laat jullie zijn nog steeds niet uit jullie slaap modes kijk waar de aan leiding vanaf kom is nu de tweede keer 3 keer is het kassa "
"1025";1001024;"246 landen hebben hun scholen gesloten Om verspreiding en risico voor kids te beperken. Google maar. In Ned. zijn de werkende ouders belangrijker om gezondheidszorg politie brandweer logistiek de economie etc etc in stand te houden omdat er anders een onderbezetting dreigt. In dit geval zullen de kinderen dus als laatste......aan de bak komen. Gelukkig hebben ze relatief een sterkere afweer...vooralsnog."
"1026";1001025;""
"1027";1001026;""
"1028";1001027;"Alles dicht gooien en nee niet morgen NU Mensen jullie beseffen niet wat voor een crisis wij zitten. Ik zeg niet dat er paniek gezaaid moet worden maar doordat er nog zoveel mensen niet thuis blijven nog naar de kroeg gaan om gvd bier te drinken blijft er verspreiding komen... en mensen die denken dat dit virus alleen doodzieke 70 plusser killed dan heb jij het goed mis. Gisteren is er een gezonde jongeman van 16 jaar uit breda door dit virus op de IC gekomen die nu kunstmatig op beademing word gehouden.. als je geen respect voor je eigen leven hebt dan heb respect voor je medemens. Het is al veelste laat om dit te stoppen mede dankzij de laksheid van ons overheid maar we kunnen per direct ervoor zorgen dat we de verspreiding zo min mogelijk maken door THUIS te blijven En niet stront eigenwijs zijn gewoon doen. Je gaat niet dood als je tijdelijk ff niet op stap kan gaan."
